ID,Class
6162.wav,siren
6163.wav,car_horn
6165.wav,children_playing
6169.wav,dog_bark
6170.wav,children_playing
6171.wav,gun_shot
6172.wav,car_horn
6173.wav,drilling
6174.wav,drilling
6175.wav,children_playing
6177.wav,drilling
6179.wav,engine_idling
6180.wav,jackhammer
6181.wav,jackhammer
6183.wav,children_playing
6187.wav,engine_idling
6188.wav,street_music
6189.wav,siren
6191.wav,jackhammer
6193.wav,jackhammer
6194.wav,jackhammer
6196.wav,drilling
6197.wav,engine_idling
6198.wav,siren
6204.wav,dog_bark
6205.wav,engine_idling
6206.wav,gun_shot
6210.wav,drilling
6211.wav,children_playing
6212.wav,dog_bark
6213.wav,siren
6214.wav,air_conditioner
6215.wav,children_playing
6217.wav,children_playing
6219.wav,siren
6220.wav,street_music
6222.wav,car_horn
6224.wav,siren
6227.wav,engine_idling
6229.wav,air_conditioner
6230.wav,engine_idling
6232.wav,siren
6234.wav,air_conditioner
6235.wav,car_horn
6239.wav,engine_idling
6241.wav,children_playing
6243.wav,jackhammer
6244.wav,dog_bark
6245.wav,drilling
6247.wav,dog_bark
6248.wav,gun_shot
6249.wav,engine_idling
6255.wav,car_horn
6256.wav,car_horn
6258.wav,dog_bark
6259.wav,jackhammer
6260.wav,children_playing
6262.wav,dog_bark
6263.wav,jackhammer
6265.wav,air_conditioner
6266.wav,street_music
6268.wav,dog_bark
6270.wav,siren
6271.wav,drilling
6272.wav,engine_idling
6274.wav,children_playing
6278.wav,dog_bark
6279.wav,engine_idling
6282.wav,jackhammer
6283.wav,engine_idling
6284.wav,street_music
6286.wav,gun_shot
6287.wav,street_music
6288.wav,air_conditioner
6290.wav,drilling
6291.wav,engine_idling
6292.wav,children_playing
6293.wav,engine_idling
6294.wav,drilling
6295.wav,street_music
6296.wav,drilling
6297.wav,siren
6298.wav,children_playing
6300.wav,siren
6304.wav,dog_bark
6305.wav,air_conditioner
6308.wav,jackhammer
6309.wav,children_playing
6310.wav,dog_bark
6311.wav,jackhammer
6314.wav,children_playing
6317.wav,siren
6318.wav,siren
6319.wav,air_conditioner
6321.wav,air_conditioner
6322.wav,gun_shot
6323.wav,engine_idling
6324.wav,air_conditioner
6326.wav,children_playing
6327.wav,drilling
6328.wav,children_playing
6329.wav,engine_idling
6331.wav,engine_idling
6332.wav,jackhammer
6333.wav,drilling
6335.wav,drilling
6336.wav,air_conditioner
6337.wav,siren
6338.wav,jackhammer
6339.wav,air_conditioner
6340.wav,engine_idling
6341.wav,siren
6343.wav,siren
6345.wav,engine_idling
6346.wav,air_conditioner
6347.wav,engine_idling
6348.wav,children_playing
6351.wav,jackhammer
6354.wav,engine_idling
6355.wav,children_playing
6357.wav,dog_bark
6358.wav,street_music
6359.wav,siren
6364.wav,engine_idling
6366.wav,children_playing
6367.wav,street_music
6370.wav,street_music
6371.wav,engine_idling
6372.wav,jackhammer
6374.wav,drilling
6375.wav,engine_idling
6376.wav,drilling
6377.wav,air_conditioner
6378.wav,dog_bark
6379.wav,drilling
6380.wav,children_playing
6381.wav,siren
6382.wav,children_playing
6387.wav,street_music
6389.wav,siren
6392.wav,air_conditioner
6393.wav,dog_bark
6394.wav,siren
6395.wav,engine_idling
6402.wav,gun_shot
6403.wav,air_conditioner
6404.wav,drilling
6408.wav,engine_idling
6409.wav,dog_bark
6411.wav,drilling
6412.wav,car_horn
6413.wav,air_conditioner
6414.wav,air_conditioner
6416.wav,air_conditioner
6417.wav,siren
6418.wav,drilling
6420.wav,dog_bark
6422.wav,car_horn
6423.wav,children_playing
6424.wav,air_conditioner
6426.wav,gun_shot
6427.wav,air_conditioner
6431.wav,street_music
6432.wav,drilling
6434.wav,air_conditioner
6435.wav,street_music
6436.wav,air_conditioner
6437.wav,drilling
6440.wav,air_conditioner
6441.wav,air_conditioner
6442.wav,jackhammer
6443.wav,car_horn
6445.wav,gun_shot
6446.wav,dog_bark
6448.wav,engine_idling
6449.wav,siren
6450.wav,street_music
6451.wav,air_conditioner
6452.wav,dog_bark
6453.wav,siren
6454.wav,street_music
6455.wav,air_conditioner
6456.wav,car_horn
6457.wav,jackhammer
6459.wav,children_playing
6460.wav,street_music
6461.wav,air_conditioner
6462.wav,street_music
6463.wav,air_conditioner
6464.wav,drilling
6466.wav,children_playing
6467.wav,drilling
6468.wav,jackhammer
6469.wav,jackhammer
6473.wav,air_conditioner
6474.wav,engine_idling
6475.wav,dog_bark
6477.wav,jackhammer
6478.wav,children_playing
6480.wav,children_playing
6483.wav,jackhammer
6484.wav,siren
6486.wav,air_conditioner
6487.wav,street_music
6490.wav,siren
6493.wav,air_conditioner
6496.wav,siren
6497.wav,car_horn
6498.wav,air_conditioner
6500.wav,engine_idling
6502.wav,air_conditioner
6505.wav,siren
6506.wav,children_playing
6507.wav,children_playing
6508.wav,siren
6509.wav,children_playing
6510.wav,children_playing
6511.wav,car_horn
6512.wav,dog_bark
6515.wav,dog_bark
6516.wav,siren
6517.wav,drilling
6518.wav,air_conditioner
6520.wav,siren
6521.wav,street_music
6522.wav,air_conditioner
6523.wav,engine_idling
6524.wav,children_playing
6527.wav,jackhammer
6528.wav,street_music
6529.wav,children_playing
6530.wav,engine_idling
6531.wav,air_conditioner
6534.wav,children_playing
6535.wav,children_playing
6536.wav,dog_bark
6537.wav,drilling
6542.wav,drilling
6543.wav,dog_bark
6544.wav,car_horn
6546.wav,children_playing
6547.wav,drilling
6548.wav,siren
6549.wav,street_music
6550.wav,air_conditioner
6551.wav,jackhammer
6552.wav,car_horn
6553.wav,street_music
6555.wav,engine_idling
6556.wav,engine_idling
6557.wav,air_conditioner
6558.wav,siren
6559.wav,children_playing
6560.wav,engine_idling
6562.wav,jackhammer
6563.wav,jackhammer
6565.wav,street_music
6566.wav,dog_bark
6568.wav,engine_idling
6570.wav,engine_idling
6572.wav,jackhammer
6573.wav,street_music
6574.wav,children_playing
6575.wav,air_conditioner
6579.wav,drilling
6580.wav,street_music
6583.wav,air_conditioner
6589.wav,dog_bark
6592.wav,drilling
6595.wav,jackhammer
6596.wav,children_playing
6599.wav,street_music
6600.wav,drilling
6602.wav,children_playing
6603.wav,gun_shot
6604.wav,car_horn
6606.wav,jackhammer
6607.wav,drilling
6608.wav,children_playing
6609.wav,air_conditioner
6610.wav,drilling
6614.wav,air_conditioner
6616.wav,jackhammer
6618.wav,air_conditioner
6619.wav,children_playing
6620.wav,jackhammer
6621.wav,jackhammer
6623.wav,gun_shot
6626.wav,siren
6628.wav,siren
6629.wav,jackhammer
6630.wav,dog_bark
6631.wav,jackhammer
6633.wav,siren
6634.wav,engine_idling
6635.wav,air_conditioner
6637.wav,engine_idling
6638.wav,children_playing
6640.wav,street_music
6641.wav,engine_idling
6642.wav,drilling
6643.wav,siren
6644.wav,siren
6647.wav,siren
6648.wav,jackhammer
6649.wav,jackhammer
6651.wav,street_music
6652.wav,air_conditioner
6653.wav,dog_bark
6654.wav,street_music
6655.wav,siren
6656.wav,gun_shot
6659.wav,jackhammer
6660.wav,jackhammer
6661.wav,siren
6662.wav,air_conditioner
6664.wav,drilling
6665.wav,dog_bark
6667.wav,drilling
6668.wav,car_horn
6671.wav,engine_idling
6674.wav,car_horn
6676.wav,street_music
6677.wav,dog_bark
6679.wav,children_playing
6681.wav,air_conditioner
6683.wav,children_playing
6689.wav,drilling
6691.wav,car_horn
6692.wav,drilling
6693.wav,drilling
6694.wav,car_horn
6696.wav,gun_shot
6698.wav,engine_idling
6703.wav,drilling
6708.wav,street_music
6710.wav,street_music
6712.wav,gun_shot
6714.wav,engine_idling
6715.wav,jackhammer
6716.wav,jackhammer
6717.wav,children_playing
6719.wav,children_playing
6721.wav,air_conditioner
6722.wav,dog_bark
6723.wav,street_music
6724.wav,drilling
6725.wav,children_playing
6726.wav,engine_idling
6728.wav,street_music
6729.wav,drilling
6730.wav,drilling
6731.wav,drilling
6732.wav,children_playing
6734.wav,children_playing
6735.wav,dog_bark
6736.wav,car_horn
6737.wav,street_music
6738.wav,children_playing
6739.wav,children_playing
6740.wav,jackhammer
6741.wav,jackhammer
6742.wav,dog_bark
6746.wav,engine_idling
6747.wav,engine_idling
6748.wav,street_music
6749.wav,street_music
6750.wav,children_playing
6752.wav,engine_idling
6753.wav,gun_shot
6754.wav,children_playing
6755.wav,children_playing
6757.wav,drilling
6759.wav,engine_idling
6760.wav,street_music
6763.wav,children_playing
6764.wav,air_conditioner
6765.wav,drilling
6767.wav,siren
6768.wav,jackhammer
6769.wav,dog_bark
6770.wav,jackhammer
6771.wav,engine_idling
6772.wav,dog_bark
6773.wav,jackhammer
6774.wav,children_playing
6775.wav,air_conditioner
6777.wav,children_playing
6778.wav,engine_idling
6779.wav,engine_idling
6781.wav,dog_bark
6782.wav,street_music
6783.wav,street_music
6786.wav,dog_bark
6790.wav,drilling
6791.wav,air_conditioner
6792.wav,jackhammer
6793.wav,air_conditioner
6797.wav,drilling
6800.wav,dog_bark
6802.wav,jackhammer
6804.wav,siren
6810.wav,children_playing
6811.wav,siren
6812.wav,siren
6813.wav,street_music
6815.wav,jackhammer
6816.wav,engine_idling
6817.wav,siren
6818.wav,car_horn
6819.wav,children_playing
6820.wav,dog_bark
6821.wav,street_music
6822.wav,gun_shot
6823.wav,siren
6824.wav,engine_idling
6826.wav,gun_shot
6829.wav,car_horn
6830.wav,air_conditioner
6831.wav,street_music
6832.wav,air_conditioner
6835.wav,air_conditioner
6836.wav,air_conditioner
6837.wav,siren
6839.wav,dog_bark
6840.wav,engine_idling
6841.wav,dog_bark
6844.wav,street_music
6846.wav,air_conditioner
6847.wav,jackhammer
6850.wav,engine_idling
6851.wav,jackhammer
6852.wav,street_music
6853.wav,jackhammer
6855.wav,street_music
6856.wav,siren
6857.wav,engine_idling
6860.wav,car_horn
6864.wav,jackhammer
6865.wav,engine_idling
6866.wav,dog_bark
6869.wav,street_music
6871.wav,children_playing
6872.wav,gun_shot
6875.wav,siren
6877.wav,jackhammer
6878.wav,street_music
6879.wav,street_music
6880.wav,siren
6881.wav,air_conditioner
6882.wav,drilling
6883.wav,siren
6886.wav,jackhammer
6888.wav,car_horn
6889.wav,children_playing
6891.wav,engine_idling
6892.wav,air_conditioner
6893.wav,drilling
6895.wav,children_playing
6896.wav,drilling
6898.wav,siren
6900.wav,drilling
6901.wav,drilling
6902.wav,drilling
6903.wav,siren
6906.wav,street_music
6907.wav,children_playing
6908.wav,dog_bark
6909.wav,dog_bark
6910.wav,children_playing
6911.wav,dog_bark
6912.wav,street_music
6914.wav,engine_idling
6915.wav,children_playing
6918.wav,dog_bark
6920.wav,children_playing
6922.wav,street_music
6923.wav,dog_bark
6925.wav,dog_bark
6926.wav,children_playing
6928.wav,gun_shot
6929.wav,air_conditioner
6931.wav,siren
6932.wav,gun_shot
6933.wav,jackhammer
6934.wav,drilling
6935.wav,engine_idling
6937.wav,children_playing
6938.wav,jackhammer
6939.wav,air_conditioner
6942.wav,jackhammer
6943.wav,street_music
6945.wav,siren
6946.wav,air_conditioner
6947.wav,jackhammer
6948.wav,drilling
6949.wav,dog_bark
6954.wav,dog_bark
6955.wav,car_horn
6956.wav,children_playing
6958.wav,street_music
6961.wav,air_conditioner
6963.wav,dog_bark
6965.wav,car_horn
6966.wav,siren
6967.wav,engine_idling
6969.wav,dog_bark
6970.wav,drilling
6971.wav,engine_idling
6973.wav,children_playing
6974.wav,children_playing
6975.wav,air_conditioner
6976.wav,air_conditioner
6977.wav,engine_idling
6979.wav,jackhammer
6981.wav,dog_bark
6982.wav,air_conditioner
6984.wav,dog_bark
6985.wav,drilling
6986.wav,children_playing
6990.wav,engine_idling
6991.wav,siren
6992.wav,jackhammer
6993.wav,street_music
6998.wav,street_music
6999.wav,dog_bark
7000.wav,street_music
7001.wav,siren
7002.wav,engine_idling
7003.wav,jackhammer
7004.wav,air_conditioner
7005.wav,drilling
7006.wav,drilling
7007.wav,engine_idling
7008.wav,siren
7009.wav,children_playing
7010.wav,jackhammer
7012.wav,drilling
7013.wav,air_conditioner
7014.wav,air_conditioner
7015.wav,car_horn
7016.wav,siren
7017.wav,children_playing
7018.wav,drilling
7019.wav,street_music
7020.wav,dog_bark
7022.wav,children_playing
7025.wav,engine_idling
7026.wav,air_conditioner
7027.wav,siren
7028.wav,children_playing
7029.wav,car_horn
7030.wav,street_music
7031.wav,engine_idling
7032.wav,gun_shot
7035.wav,air_conditioner
7036.wav,drilling
7039.wav,children_playing
7040.wav,air_conditioner
7041.wav,drilling
7042.wav,children_playing
7046.wav,siren
7048.wav,air_conditioner
7049.wav,street_music
7051.wav,air_conditioner
7052.wav,car_horn
7053.wav,siren
7054.wav,siren
7055.wav,siren
7057.wav,dog_bark
7059.wav,engine_idling
7060.wav,air_conditioner
7061.wav,drilling
7062.wav,children_playing
7063.wav,children_playing
7064.wav,dog_bark
7065.wav,dog_bark
7066.wav,children_playing
7067.wav,jackhammer
7068.wav,drilling
7069.wav,air_conditioner
7070.wav,dog_bark
7072.wav,children_playing
7073.wav,jackhammer
7074.wav,jackhammer
7075.wav,children_playing
7076.wav,children_playing
7077.wav,street_music
7078.wav,air_conditioner
7079.wav,engine_idling
7081.wav,drilling
7082.wav,air_conditioner
7083.wav,gun_shot
7084.wav,street_music
7085.wav,car_horn
7086.wav,street_music
7087.wav,engine_idling
7088.wav,drilling
7091.wav,children_playing
7094.wav,air_conditioner
7095.wav,siren
7096.wav,street_music
7100.wav,jackhammer
7105.wav,street_music
7107.wav,street_music
7108.wav,gun_shot
7109.wav,children_playing
7110.wav,siren
7111.wav,air_conditioner
7112.wav,children_playing
7113.wav,engine_idling
7114.wav,car_horn
7115.wav,engine_idling
7116.wav,jackhammer
7118.wav,street_music
7121.wav,children_playing
7124.wav,engine_idling
7126.wav,car_horn
7129.wav,drilling
7131.wav,air_conditioner
7133.wav,engine_idling
7136.wav,gun_shot
7137.wav,siren
7138.wav,jackhammer
7140.wav,drilling
7141.wav,air_conditioner
7142.wav,engine_idling
7143.wav,jackhammer
7144.wav,street_music
7145.wav,street_music
7148.wav,siren
7149.wav,children_playing
7150.wav,siren
7151.wav,car_horn
7153.wav,street_music
7154.wav,jackhammer
7155.wav,engine_idling
7156.wav,air_conditioner
7157.wav,air_conditioner
7159.wav,jackhammer
7161.wav,jackhammer
7162.wav,gun_shot
7163.wav,siren
7169.wav,jackhammer
7170.wav,drilling
7171.wav,street_music
7172.wav,air_conditioner
7174.wav,street_music
7175.wav,gun_shot
7176.wav,air_conditioner
7177.wav,street_music
7178.wav,drilling
7179.wav,jackhammer
7180.wav,dog_bark
7185.wav,children_playing
7187.wav,drilling
7190.wav,engine_idling
7191.wav,children_playing
7194.wav,jackhammer
7195.wav,children_playing
7196.wav,jackhammer
7197.wav,street_music
7198.wav,jackhammer
7200.wav,dog_bark
7201.wav,car_horn
7202.wav,car_horn
7203.wav,children_playing
7204.wav,air_conditioner
7205.wav,jackhammer
7206.wav,engine_idling
7207.wav,jackhammer
7211.wav,engine_idling
7212.wav,drilling
7213.wav,jackhammer
7215.wav,jackhammer
7216.wav,jackhammer
7217.wav,siren
7218.wav,drilling
7221.wav,engine_idling
7222.wav,engine_idling
7223.wav,jackhammer
7224.wav,drilling
7226.wav,air_conditioner
7227.wav,dog_bark
7228.wav,siren
7231.wav,jackhammer
7232.wav,dog_bark
7233.wav,gun_shot
7235.wav,air_conditioner
7240.wav,air_conditioner
7241.wav,drilling
7242.wav,children_playing
7244.wav,jackhammer
7245.wav,drilling
7247.wav,dog_bark
7249.wav,dog_bark
7250.wav,dog_bark
7251.wav,dog_bark
7252.wav,car_horn
7253.wav,dog_bark
7256.wav,siren
7257.wav,car_horn
7258.wav,street_music
7259.wav,air_conditioner
7260.wav,car_horn
7262.wav,engine_idling
7263.wav,engine_idling
7264.wav,engine_idling
7265.wav,dog_bark
7269.wav,drilling
7272.wav,car_horn
7274.wav,air_conditioner
7275.wav,children_playing
7277.wav,dog_bark
7278.wav,street_music
7279.wav,drilling
7280.wav,air_conditioner
7284.wav,jackhammer
7285.wav,dog_bark
7287.wav,gun_shot
7292.wav,children_playing
7294.wav,children_playing
7297.wav,engine_idling
7298.wav,air_conditioner
7302.wav,jackhammer
7305.wav,air_conditioner
7307.wav,children_playing
7309.wav,engine_idling
7311.wav,street_music
7313.wav,children_playing
7315.wav,siren
7316.wav,jackhammer
7319.wav,siren
7320.wav,street_music
7321.wav,children_playing
7322.wav,car_horn
7323.wav,drilling
7326.wav,jackhammer
7328.wav,siren
7329.wav,drilling
7330.wav,drilling
7331.wav,engine_idling
7332.wav,air_conditioner
7333.wav,children_playing
7336.wav,engine_idling
7337.wav,dog_bark
7338.wav,dog_bark
7340.wav,gun_shot
7343.wav,engine_idling
7344.wav,street_music
7345.wav,dog_bark
7346.wav,drilling
7347.wav,gun_shot
7349.wav,jackhammer
7352.wav,jackhammer
7354.wav,car_horn
7358.wav,drilling
7359.wav,engine_idling
7360.wav,air_conditioner
7361.wav,siren
7362.wav,street_music
7364.wav,drilling
7366.wav,street_music
7367.wav,siren
7369.wav,air_conditioner
7370.wav,air_conditioner
7372.wav,dog_bark
7374.wav,drilling
7375.wav,engine_idling
7376.wav,street_music
7377.wav,air_conditioner
7378.wav,drilling
7379.wav,jackhammer
7380.wav,dog_bark
7381.wav,street_music
7382.wav,dog_bark
7383.wav,children_playing
7384.wav,dog_bark
7385.wav,dog_bark
7386.wav,children_playing
7387.wav,air_conditioner
7388.wav,street_music
7389.wav,jackhammer
7392.wav,jackhammer
7398.wav,street_music
7399.wav,car_horn
7400.wav,jackhammer
7401.wav,drilling
7403.wav,engine_idling
7404.wav,drilling
7405.wav,drilling
7408.wav,children_playing
7409.wav,drilling
7410.wav,dog_bark
7412.wav,dog_bark
7414.wav,air_conditioner
7417.wav,siren
7418.wav,siren
7419.wav,drilling
7423.wav,dog_bark
7424.wav,car_horn
7425.wav,engine_idling
7426.wav,engine_idling
7429.wav,car_horn
7430.wav,engine_idling
7431.wav,dog_bark
7432.wav,street_music
7436.wav,street_music
7437.wav,jackhammer
7439.wav,siren
7443.wav,street_music
7446.wav,jackhammer
7447.wav,car_horn
7448.wav,siren
7449.wav,engine_idling
7450.wav,dog_bark
7451.wav,dog_bark
7452.wav,engine_idling
7455.wav,air_conditioner
7456.wav,gun_shot
7457.wav,children_playing
7458.wav,children_playing
7459.wav,children_playing
7460.wav,air_conditioner
7462.wav,jackhammer
7463.wav,street_music
7465.wav,siren
7467.wav,engine_idling
7468.wav,street_music
7469.wav,dog_bark
7471.wav,dog_bark
7472.wav,siren
7475.wav,children_playing
7476.wav,street_music
7478.wav,drilling
7479.wav,street_music
7482.wav,children_playing
7483.wav,street_music
7488.wav,jackhammer
7490.wav,engine_idling
7493.wav,air_conditioner
7494.wav,drilling
7495.wav,drilling
7497.wav,street_music
7499.wav,children_playing
7500.wav,engine_idling
7501.wav,engine_idling
7503.wav,jackhammer
7504.wav,car_horn
7505.wav,drilling
7506.wav,engine_idling
7507.wav,children_playing
7508.wav,engine_idling
7509.wav,dog_bark
7510.wav,air_conditioner
7513.wav,street_music
7516.wav,gun_shot
7518.wav,car_horn
7519.wav,street_music
7520.wav,dog_bark
7521.wav,drilling
7522.wav,dog_bark
7523.wav,dog_bark
7524.wav,siren
7525.wav,air_conditioner
7528.wav,car_horn
7529.wav,siren
7530.wav,drilling
7531.wav,engine_idling
7532.wav,engine_idling
7538.wav,engine_idling
7539.wav,car_horn
7541.wav,engine_idling
7542.wav,drilling
7543.wav,street_music
7547.wav,drilling
7548.wav,dog_bark
7550.wav,drilling
7552.wav,air_conditioner
7553.wav,jackhammer
7556.wav,jackhammer
7558.wav,drilling
7560.wav,jackhammer
7561.wav,air_conditioner
7563.wav,street_music
7565.wav,car_horn
7566.wav,dog_bark
7567.wav,dog_bark
7568.wav,drilling
7569.wav,jackhammer
7570.wav,air_conditioner
7573.wav,dog_bark
7574.wav,drilling
7576.wav,children_playing
7577.wav,children_playing
7578.wav,street_music
7579.wav,dog_bark
7580.wav,engine_idling
7581.wav,gun_shot
7582.wav,jackhammer
7584.wav,dog_bark
7585.wav,gun_shot
7586.wav,street_music
7589.wav,air_conditioner
7592.wav,dog_bark
7593.wav,jackhammer
7595.wav,jackhammer
7596.wav,street_music
7597.wav,siren
7598.wav,children_playing
7599.wav,car_horn
7600.wav,jackhammer
7601.wav,air_conditioner
7602.wav,drilling
7604.wav,engine_idling
7607.wav,jackhammer
7609.wav,jackhammer
7610.wav,dog_bark
7611.wav,drilling
7612.wav,dog_bark
7613.wav,engine_idling
7614.wav,car_horn
7617.wav,street_music
7618.wav,air_conditioner
7619.wav,siren
7620.wav,children_playing
7622.wav,engine_idling
7623.wav,street_music
7625.wav,dog_bark
7626.wav,drilling
7629.wav,jackhammer
7631.wav,children_playing
7633.wav,engine_idling
7634.wav,children_playing
7636.wav,children_playing
7638.wav,air_conditioner
7639.wav,drilling
7641.wav,street_music
7642.wav,dog_bark
7644.wav,children_playing
7645.wav,street_music
7646.wav,jackhammer
7648.wav,engine_idling
7650.wav,air_conditioner
7651.wav,siren
7653.wav,air_conditioner
7655.wav,street_music
7656.wav,jackhammer
7657.wav,dog_bark
7664.wav,gun_shot
7665.wav,street_music
7669.wav,engine_idling
7671.wav,air_conditioner
7672.wav,siren
7673.wav,car_horn
7674.wav,drilling
7675.wav,car_horn
7677.wav,dog_bark
7679.wav,drilling
7680.wav,siren
7681.wav,siren
7682.wav,drilling
7683.wav,drilling
7685.wav,jackhammer
7686.wav,engine_idling
7687.wav,engine_idling
7688.wav,street_music
7689.wav,air_conditioner
7690.wav,dog_bark
7694.wav,engine_idling
7696.wav,car_horn
7697.wav,engine_idling
7699.wav,car_horn
7700.wav,drilling
7702.wav,dog_bark
7705.wav,air_conditioner
7706.wav,street_music
7707.wav,air_conditioner
7710.wav,air_conditioner
7711.wav,siren
7712.wav,gun_shot
7713.wav,dog_bark
7715.wav,siren
7718.wav,car_horn
7720.wav,dog_bark
7721.wav,drilling
7723.wav,street_music
7724.wav,drilling
7725.wav,siren
7726.wav,siren
7727.wav,street_music
7729.wav,engine_idling
7730.wav,drilling
7733.wav,children_playing
7734.wav,jackhammer
7735.wav,air_conditioner
7736.wav,dog_bark
7738.wav,siren
7739.wav,dog_bark
7740.wav,street_music
7742.wav,air_conditioner
7743.wav,children_playing
7744.wav,street_music
7745.wav,drilling
7747.wav,car_horn
7748.wav,street_music
7750.wav,engine_idling
7751.wav,jackhammer
7754.wav,jackhammer
7756.wav,air_conditioner
7759.wav,engine_idling
7761.wav,air_conditioner
7762.wav,jackhammer
7765.wav,siren
7766.wav,gun_shot
7768.wav,street_music
7769.wav,street_music
7770.wav,jackhammer
7775.wav,siren
7776.wav,dog_bark
7777.wav,dog_bark
7779.wav,children_playing
7780.wav,car_horn
7783.wav,engine_idling
7784.wav,children_playing
7785.wav,dog_bark
7787.wav,street_music
7788.wav,engine_idling
7791.wav,drilling
7792.wav,car_horn
7795.wav,street_music
7796.wav,drilling
7800.wav,siren
7802.wav,children_playing
7804.wav,drilling
7806.wav,siren
7807.wav,dog_bark
7810.wav,children_playing
7813.wav,children_playing
7814.wav,engine_idling
7817.wav,engine_idling
7818.wav,drilling
7819.wav,children_playing
7821.wav,siren
7822.wav,engine_idling
7824.wav,children_playing
7825.wav,jackhammer
7826.wav,car_horn
7827.wav,gun_shot
7828.wav,jackhammer
7829.wav,siren
7830.wav,gun_shot
7831.wav,engine_idling
7833.wav,street_music
7835.wav,street_music
7836.wav,engine_idling
7837.wav,dog_bark
7838.wav,siren
7839.wav,street_music
7842.wav,siren
7843.wav,siren
7844.wav,siren
7845.wav,street_music
7846.wav,engine_idling
7850.wav,car_horn
7853.wav,jackhammer
7854.wav,siren
7855.wav,drilling
7856.wav,drilling
7858.wav,drilling
7860.wav,air_conditioner
7861.wav,siren
7862.wav,siren
7865.wav,street_music
7867.wav,dog_bark
7868.wav,car_horn
7869.wav,jackhammer
7870.wav,car_horn
7871.wav,gun_shot
7872.wav,gun_shot
7873.wav,drilling
7874.wav,siren
7875.wav,engine_idling
7876.wav,air_conditioner
7879.wav,dog_bark
7880.wav,car_horn
7881.wav,street_music
7882.wav,drilling
7883.wav,drilling
7890.wav,dog_bark
7891.wav,jackhammer
7892.wav,jackhammer
7893.wav,drilling
7896.wav,street_music
7897.wav,children_playing
7898.wav,car_horn
7899.wav,street_music
7900.wav,jackhammer
7901.wav,drilling
7904.wav,car_horn
7908.wav,gun_shot
7909.wav,children_playing
7910.wav,drilling
7911.wav,dog_bark
7914.wav,engine_idling
7916.wav,street_music
7917.wav,car_horn
7918.wav,air_conditioner
7919.wav,jackhammer
7920.wav,car_horn
7922.wav,engine_idling
7927.wav,dog_bark
7928.wav,engine_idling
7929.wav,drilling
7930.wav,siren
7931.wav,siren
7932.wav,jackhammer
7933.wav,children_playing
7935.wav,gun_shot
7936.wav,jackhammer
7938.wav,car_horn
7939.wav,children_playing
7941.wav,children_playing
7942.wav,dog_bark
7943.wav,drilling
7944.wav,dog_bark
7946.wav,children_playing
7949.wav,car_horn
7951.wav,children_playing
7952.wav,dog_bark
7954.wav,drilling
7955.wav,engine_idling
7956.wav,drilling
7959.wav,engine_idling
7961.wav,siren
7963.wav,car_horn
7964.wav,drilling
7965.wav,dog_bark
7966.wav,dog_bark
7969.wav,jackhammer
7970.wav,dog_bark
7975.wav,siren
7976.wav,car_horn
7977.wav,drilling
7978.wav,siren
7979.wav,street_music
7980.wav,siren
7981.wav,dog_bark
7982.wav,air_conditioner
7985.wav,engine_idling
7988.wav,siren
7989.wav,car_horn
7990.wav,jackhammer
7992.wav,street_music
7993.wav,drilling
7994.wav,children_playing
7995.wav,engine_idling
7996.wav,siren
7997.wav,dog_bark
7998.wav,dog_bark
7999.wav,air_conditioner
8000.wav,children_playing
8002.wav,dog_bark
8004.wav,dog_bark
8008.wav,gun_shot
8009.wav,gun_shot
8012.wav,drilling
8013.wav,children_playing
8014.wav,dog_bark
8016.wav,jackhammer
8020.wav,children_playing
8021.wav,engine_idling
8022.wav,air_conditioner
8024.wav,drilling
8025.wav,children_playing
8027.wav,gun_shot
8028.wav,drilling
8029.wav,jackhammer
8032.wav,jackhammer
8033.wav,air_conditioner
8034.wav,jackhammer
8035.wav,air_conditioner
8036.wav,siren
8037.wav,street_music
8042.wav,air_conditioner
8043.wav,street_music
8046.wav,siren
8047.wav,car_horn
8048.wav,engine_idling
8049.wav,car_horn
8050.wav,car_horn
8052.wav,street_music
8053.wav,street_music
8055.wav,drilling
8057.wav,jackhammer
8058.wav,children_playing
8060.wav,children_playing
8061.wav,air_conditioner
8062.wav,dog_bark
8064.wav,dog_bark
8067.wav,street_music
8068.wav,air_conditioner
8069.wav,jackhammer
8071.wav,air_conditioner
8072.wav,street_music
8073.wav,air_conditioner
8074.wav,car_horn
8075.wav,engine_idling
8076.wav,engine_idling
8077.wav,engine_idling
8078.wav,children_playing
8079.wav,dog_bark
8080.wav,street_music
8081.wav,drilling
8084.wav,children_playing
8085.wav,engine_idling
8086.wav,air_conditioner
8088.wav,gun_shot
8090.wav,engine_idling
8092.wav,gun_shot
8093.wav,air_conditioner
8095.wav,street_music
8097.wav,dog_bark
8099.wav,dog_bark
8100.wav,children_playing
8101.wav,siren
8103.wav,jackhammer
8104.wav,drilling
8105.wav,gun_shot
8106.wav,drilling
8108.wav,street_music
8110.wav,siren
8111.wav,air_conditioner
8114.wav,street_music
8118.wav,children_playing
8119.wav,engine_idling
8122.wav,street_music
8125.wav,air_conditioner
8127.wav,jackhammer
8128.wav,car_horn
8130.wav,street_music
8131.wav,engine_idling
8133.wav,jackhammer
8135.wav,engine_idling
8137.wav,siren
8140.wav,drilling
8142.wav,engine_idling
8143.wav,drilling
8144.wav,drilling
8145.wav,street_music
8146.wav,street_music
8148.wav,dog_bark
